"","hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"124","Resort Hotel",1,73,2015,"July",27,4,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",73.8,0,2,"Canceled","2015-05-13"
"125","Resort Hotel",1,33,2015,"July",27,4,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",113,0,0,"Canceled","2015-06-16"
"126","Resort Hotel",0,32,2015,"July",27,4,0,1,4,0,0,"FB","PRT","Complementary","Direct",0,0,0,"H","H",2,"No Deposit","NULL","NULL",0,"Transient",0,0,1,"Check-Out","2015-07-05"
"127","Resort Hotel",0,8,2015,"July",27,4,0,1,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",123,0,0,"Check-Out","2015-07-05"
"128","Resort Hotel",0,100,2015,"July",27,4,1,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","240","NULL",0,"Transient-Party",73.8,1,1,"Check-Out","2015-07-06"
"129","Resort Hotel",0,1,2015,"July",27,4,1,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",114.5,0,0,"Check-Out","2015-07-06"
"130","Resort Hotel",0,100,2015,"July",27,4,1,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient-Party",73.8,0,2,"Check-Out","2015-07-06"
"131","Resort Hotel",0,100,2015,"July",27,4,1,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","240","NULL",0,"Transient-Party",73.8,0,1,"Check-Out","2015-07-06"
"132","Resort Hotel",0,9,2015,"July",28,5,1,0,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","240","NULL",0,"Transient",88.2,0,1,"Check-Out","2015-07-06"
"133","Resort Hotel",1,5,2015,"July",28,5,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",97,0,0,"Canceled","2015-07-01"
"134","Resort Hotel",0,0,2015,"July",28,5,1,0,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","C",1,"No Deposit","306","NULL",0,"Transient",85.1,0,0,"Check-Out","2015-07-06"
"135","Resort Hotel",0,9,2015,"July",28,5,1,0,1,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","184","NULL",0,"Transient",89,0,0,"Check-Out","2015-07-06"
"136","Resort Hotel",0,2,2015,"July",28,5,1,0,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","240","NULL",0,"Transient",80.1,0,0,"Check-Out","2015-07-06"
"137","Resort Hotel",0,2,2015,"July",28,5,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","E",0,"No Deposit","240","NULL",0,"Transient",98,0,0,"Check-Out","2015-07-06"
"138","Resort Hotel",0,9,2015,"July",28,5,1,0,1,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","184","NULL",0,"Transient",101,1,0,"Check-Out","2015-07-06"
"139","Resort Hotel",1,5,2015,"July",28,5,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",97,0,0,"Canceled","2015-07-01"
"140","Resort Hotel",0,2,2015,"July",28,5,1,0,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"G","G",0,"No Deposit","NULL","NULL",0,"Transient",167,0,1,"Check-Out","2015-07-06"
"141","Resort Hotel",0,44,2015,"July",28,5,2,0,3,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"G","G",3,"No Deposit","240","NULL",0,"Transient",225,2,0,"Check-Out","2015-07-07"
"142","Resort Hotel",0,80,2015,"July",28,5,2,0,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","E",0,"No Deposit","240","NULL",0,"Transient",97,1,0,"Check-Out","2015-07-07"
"143","Resort Hotel",0,97,2015,"July",28,5,2,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",87.3,0,2,"Check-Out","2015-07-09"
"144","Resort Hotel",0,109,2015,"July",28,5,2,3,2,1,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","241","NULL",0,"Transient",85.59,1,2,"Check-Out","2015-07-10"
"145","Resort Hotel",0,30,2015,"July",28,5,2,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",123,0,0,"Check-Out","2015-07-10"
"146","Resort Hotel",0,64,2015,"July",28,5,2,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",107,0,0,"Check-Out","2015-07-10"
"147","Resort Hotel",0,39,2015,"July",28,5,2,4,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240","NULL",0,"Transient",163,0,0,"Check-Out","2015-07-11"
"148","Resort Hotel",0,90,2015,"July",28,5,2,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",82,0,0,"Check-Out","2015-07-11"
"149","Resort Hotel",1,34,2015,"July",28,5,2,4,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240","NULL",0,"Transient",163,0,0,"Canceled","2015-06-17"
"150","Resort Hotel",1,93,2015,"July",28,5,2,5,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","15","NULL",0,"Transient",105.5,0,0,"Canceled","2015-05-01"
"151","Resort Hotel",0,97,2015,"July",28,5,2,5,2,2,0,"HB","PRT","Direct","Direct",0,0,0,"C","C",1,"No Deposit","250","NULL",0,"Transient",164.2,1,1,"Check-Out","2015-07-12"
"152","Resort Hotel",0,29,2015,"July",28,5,2,5,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","241","NULL",0,"Transient",97.29,0,1,"Check-Out","2015-07-12"
"153","Resort Hotel",1,101,2015,"July",28,5,2,5,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",114,0,1,"Canceled","2015-03-30"
"154","Resort Hotel",0,27,2015,"July",28,5,2,5,2,0,0,"BB","ESP","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"No Deposit","175","NULL",0,"Transient",98.4,0,0,"Check-Out","2015-07-12"
"155","Resort Hotel",0,8,2015,"July",28,5,4,5,2,2,0,"BB","CHE","Online TA","TA/TO",0,0,0,"H","H",1,"No Deposit","240","NULL",0,"Transient",175,1,1,"Check-Out","2015-07-14"
"156","Resort Hotel",0,82,2015,"July",28,5,4,6,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","5","NULL",0,"Transient",63.6,1,2,"Check-Out","2015-07-15"
"157","Resort Hotel",0,94,2015,"July",28,5,4,6,3,0,0,"BB","PRT","Direct","Direct",0,0,0,"D","C",3,"No Deposit","NULL","NULL",0,"Transient",124.45,1,1,"Check-Out","2015-07-15"
"158","Resort Hotel",0,110,2015,"July",28,5,4,7,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",110.7,0,0,"Check-Out","2015-07-16"
"159","Resort Hotel",0,96,2015,"July",28,5,4,10,1,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",74.07,0,0,"Check-Out","2015-07-19"
"160","Resort Hotel",0,79,2015,"July",28,5,4,10,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","243","NULL",0,"Contract",134.1,0,0,"Check-Out","2015-07-19"
"161","Resort Hotel",0,115,2015,"July",28,6,1,4,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"G","G",1,"No Deposit","240","NULL",0,"Transient",167,0,0,"Check-Out","2015-07-11"
"162","Resort Hotel",0,111,2015,"July",28,6,1,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","240","NULL",0,"Transient",123,0,2,"Check-Out","2015-07-10"
"163","Resort Hotel",0,51,2015,"July",28,6,1,3,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","241","NULL",0,"Transient",117.81,1,2,"Check-Out","2015-07-10"
"164","Resort Hotel",0,94,2015,"July",28,6,1,3,3,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","96","NULL",0,"Transient",171.32,0,1,"Check-Out","2015-07-10"
"165","Resort Hotel",0,81,2015,"July",28,6,1,3,2,2,0,"HB","CHE","Direct","Direct",0,0,0,"G","G",0,"No Deposit","250","NULL",0,"Transient",210,1,0,"Check-Out","2015-07-10"
"166","Resort Hotel",0,84,2015,"July",28,6,1,3,2,0,1,"BB","PRT","Online TA","TA/TO",0,0,0,"D","E",1,"No Deposit","240","NULL",0,"Transient",97,0,2,"Check-Out","2015-07-10"
"167","Resort Hotel",0,51,2015,"July",28,6,1,3,3,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","241","NULL",0,"Transient",117.81,0,2,"Check-Out","2015-07-10"
"168","Resort Hotel",0,111,2015,"July",28,6,0,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","H",0,"No Deposit","240","NULL",0,"Transient",0,0,2,"Check-Out","2015-07-06"
"169","Resort Hotel",0,0,2015,"July",28,6,0,0,1,0,0,"BB","PRT","Direct","Direct",0,0,0,"E","H",0,"No Deposit","250","NULL",0,"Transient",0,0,0,"Check-Out","2015-07-06"
"170","Resort Hotel",0,2,2015,"July",28,6,1,0,2,1,0,"BB","PRT","Direct","Direct",0,0,0,"A","E",0,"No Deposit","NULL","NULL",0,"Transient",131,0,0,"Check-Out","2015-07-07"
"171","Resort Hotel",0,7,2015,"July",28,6,1,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","E",0,"No Deposit","240","NULL",0,"Transient",98,0,2,"Check-Out","2015-07-08"
"172","Resort Hotel",0,98,2015,"July",28,6,1,1,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"D","F",0,"No Deposit","240","NULL",0,"Transient",87.3,1,1,"Check-Out","2015-07-08"
"173","Resort Hotel",0,95,2015,"July",28,6,1,2,2,0,0,"BB","GRC","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",97,0,1,"Check-Out","2015-07-09"
"174","Resort Hotel",1,48,2015,"July",28,6,1,3,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",167,0,0,"Canceled","2015-06-03"
"175","Resort Hotel",0,66,2015,"July",28,6,1,3,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","E",0,"No Deposit","175","NULL",0,"Transient",91.5,0,0,"Check-Out","2015-07-10"
"176","Resort Hotel",0,104,2015,"July",28,6,1,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","C",1,"No Deposit","240","NULL",0,"Transient",73.8,0,1,"Check-Out","2015-07-10"
"177","Resort Hotel",0,28,2015,"July",28,6,1,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",123,0,0,"Check-Out","2015-07-11"
"178","Resort Hotel",0,34,2015,"July",28,6,1,4,2,0,0,"HB","PRT","Direct","Direct",0,0,0,"F","F",0,"No Deposit","250","NULL",0,"Transient",175,1,0,"Check-Out","2015-07-11"
"179","Resort Hotel",0,98,2015,"July",28,6,1,5,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","240","NULL",0,"Transient",117.8,1,1,"Check-Out","2015-07-12"
"180","Resort Hotel",0,104,2015,"July",28,6,1,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","240","NULL",0,"Transient",117.63,0,0,"Check-Out","2015-07-12"
"181","Resort Hotel",0,68,2015,"July",28,6,2,5,2,2,0,"HB","PRT","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",185,0,0,"Check-Out","2015-07-13"
"182","Resort Hotel",1,86,2015,"July",28,6,2,5,1,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","175","NULL",0,"Transient",71,0,1,"Canceled","2015-06-26"
"183","Resort Hotel",0,258,2015,"July",28,6,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","2","NULL",0,"Contract",47.25,0,0,"Check-Out","2015-07-13"
"184","Resort Hotel",0,111,2015,"July",28,6,3,5,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","240","NULL",0,"Transient",151,0,1,"Check-Out","2015-07-14"
"185","Resort Hotel",1,94,2015,"July",28,6,3,7,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",87.3,0,0,"Canceled","2015-05-14"
"186","Resort Hotel",0,112,2015,"July",28,6,3,7,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","242","NULL",0,"Transient",120.6,0,1,"Check-Out","2015-07-16"
"187","Resort Hotel",0,100,2015,"July",28,6,3,7,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",1,"No Deposit","241","NULL",0,"Transient",63.86,0,1,"Check-Out","2015-07-16"
"188","Resort Hotel",0,33,2015,"July",28,6,3,7,2,0,0,"HB","PRT","Direct","Direct",0,0,0,"F","F",5,"No Deposit","250","NULL",0,"Transient",157.1,0,1,"Check-Out","2015-07-16"
"189","Resort Hotel",0,97,2015,"July",28,6,3,7,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","156","NULL",0,"Contract",91.37,0,2,"Check-Out","2015-07-16"
"190","Resort Hotel",0,80,2015,"July",28,6,3,8,1,0,0,"BB","FRA","Direct","Direct",0,0,0,"A","A",1,"No Deposit","NULL","NULL",0,"Transient",73,0,0,"Check-Out","2015-07-17"
"191","Resort Hotel",0,90,2015,"July",28,6,4,10,2,0,0,"BB","ITA","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","8","NULL",0,"Contract",110.7,0,0,"Check-Out","2015-07-20"
"192","Resort Hotel",0,111,2015,"July",28,6,4,10,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",93.6,0,0,"Check-Out","2015-07-20"
"193","Resort Hotel",0,65,2015,"July",28,6,2,5,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","127","NULL",0,"Transient",83.5,0,0,"Check-Out","2015-07-13"
"194","Resort Hotel",1,67,2015,"July",28,7,0,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",73.8,0,1,"Canceled","2015-05-07"
"195","Resort Hotel",0,55,2015,"July",28,7,0,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",82,1,2,"Check-Out","2015-07-10"
"196","Resort Hotel",0,21,2015,"July",28,7,0,3,2,1,0,"HB","PRT","Direct","Direct",0,0,0,"F","F",0,"No Deposit","250","NULL",0,"Transient",185.5,0,1,"Check-Out","2015-07-10"
"197","Resort Hotel",0,8,2015,"July",28,7,0,0,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",0,0,1,"Check-Out","2015-07-07"
"198","Resort Hotel",0,8,2015,"July",28,7,0,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","E",0,"No Deposit","240","NULL",0,"Transient",0,0,1,"Check-Out","2015-07-07"
"199","Resort Hotel",0,0,2015,"July",28,7,0,1,1,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",109.8,0,3,"Check-Out","2015-07-08"
"200","Resort Hotel",0,0,2015,"July",28,7,0,1,3,0,0,"HB","PRT","Direct","Direct",0,0,0,"C","C",0,"No Deposit","NULL","NULL",0,"Transient",195,1,0,"Check-Out","2015-07-08"
"201","Resort Hotel",0,0,2015,"July",28,7,0,1,1,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",109.8,0,3,"Check-Out","2015-07-08"
"202","Resort Hotel",0,8,2015,"July",28,7,0,4,3,2,0,"BB","ESP","Online TA","TA/TO",0,0,0,"H","H",2,"No Deposit","240","NULL",0,"Transient",193,0,1,"Check-Out","2015-07-11"
"203","Resort Hotel",0,66,2015,"July",28,7,0,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",97,0,2,"Check-Out","2015-07-11"
"204","Resort Hotel",0,88,2015,"July",28,7,0,4,3,0,0,"HB","USA","Offline TA/TO","TA/TO",0,0,0,"D","E",0,"No Deposit","95","NULL",0,"Transient",150,0,1,"Check-Out","2015-07-11"
"205","Resort Hotel",0,0,2015,"July",28,7,0,4,2,0,0,"BB","NLD","Direct","Direct",0,0,0,"A","A",2,"No Deposit","NULL","NULL",0,"Transient",98,0,0,"Check-Out","2015-07-11"
"206","Resort Hotel",1,43,2015,"July",28,7,0,5,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","134","NULL",0,"Transient",91.5,0,0,"Canceled","2015-05-28"
"207","Resort Hotel",1,88,2015,"July",28,7,2,5,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",139,0,2,"Canceled","2015-04-13"
"208","Resort Hotel",0,54,2015,"July",28,7,2,5,2,0,0,"BB","IRL","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","8","NULL",0,"Transient",79.5,0,0,"Check-Out","2015-07-14"
"209","Resort Hotel",1,292,2015,"July",28,7,2,5,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","2","NULL",0,"Contract",47.25,0,0,"Canceled","2015-03-25"
"210","Resort Hotel",0,112,2015,"July",28,7,4,10,2,0,0,"HB","IRL","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","156","NULL",0,"Contract",126.65,0,1,"Check-Out","2015-07-21"
"211","Resort Hotel",0,68,2015,"July",28,8,0,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",107,0,1,"Check-Out","2015-07-11"
"212","Resort Hotel",0,7,2015,"July",28,8,0,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",131,1,2,"Check-Out","2015-07-12"
"213","Resort Hotel",0,1,2015,"July",28,8,0,4,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",131,1,1,"Check-Out","2015-07-12"
"214","Resort Hotel",1,113,2015,"July",28,8,0,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",123,0,1,"Canceled","2015-05-28"
"215","Resort Hotel",0,5,2015,"July",28,8,0,4,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",146,0,1,"Check-Out","2015-07-12"
"216","Resort Hotel",0,83,2015,"July",28,8,0,4,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","105","NULL",0,"Transient",110.7,0,1,"Check-Out","2015-07-12"
"217","Resort Hotel",1,105,2015,"July",28,8,0,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",73.8,0,1,"Canceled","2015-06-29"
"218","Resort Hotel",0,0,2015,"July",28,8,0,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","146","NULL",0,"Transient",61,0,0,"Check-Out","2015-07-09"
"219","Resort Hotel",1,1,2015,"July",28,8,0,1,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","NULL","110",0,"Transient",104.72,0,1,"Canceled","2015-07-08"
"220","Resort Hotel",1,1,2015,"July",28,8,0,1,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","NULL","110",0,"Transient",104.72,0,1,"Canceled","2015-07-08"
"221","Resort Hotel",0,1,2015,"July",28,8,0,2,2,0,0,"BB","CHE","Corporate","Corporate",0,0,0,"A","F",0,"No Deposit","NULL","110",0,"Transient",104.72,1,1,"Check-Out","2015-07-10"
"222","Resort Hotel",1,102,2015,"July",28,8,1,4,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",66.42,0,1,"Canceled","2015-05-28"
"223","Resort Hotel",0,113,2015,"July",28,8,2,4,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"E","E",1,"No Deposit","250","NULL",0,"Transient",77.96,1,1,"Check-Out","2015-07-14"
"224","Resort Hotel",1,280,2015,"July",28,8,2,5,2,1,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",112,0,1,"Canceled","2015-04-15"
"225","Resort Hotel",0,96,2015,"July",28,8,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"E","F",0,"No Deposit","240","NULL",0,"Transient",107,0,1,"Check-Out","2015-07-15"
"226","Resort Hotel",0,394,2015,"July",28,8,2,5,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",89.68,0,0,"Check-Out","2015-07-15"
"227","Resort Hotel",0,33,2015,"July",28,8,2,5,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",155,0,0,"Check-Out","2015-07-15"
"228","Resort Hotel",0,82,2015,"July",28,8,2,6,3,0,0,"BB","IRL","Direct","Direct",0,0,0,"A","A",0,"No Deposit","250","NULL",0,"Transient",112,0,1,"Check-Out","2015-07-16"
"229","Resort Hotel",0,100,2015,"July",28,8,2,7,3,0,0,"BB","DNK","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","240","NULL",0,"Transient-Party",130.1,0,3,"Check-Out","2015-07-17"
"230","Resort Hotel",0,100,2015,"July",28,8,2,7,2,0,0,"BB","DNK","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient-Party",100.1,0,2,"Check-Out","2015-07-17"
"231","Resort Hotel",0,17,2015,"July",28,9,0,1,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","242","NULL",0,"Transient",123,0,3,"Check-Out","2015-07-10"
"232","Resort Hotel",0,68,2015,"July",28,9,0,2,3,0,0,"BB","ARG","Direct","Direct",0,0,0,"A","C",0,"No Deposit","250","NULL",0,"Transient",124,1,1,"Check-Out","2015-07-11"
"233","Resort Hotel",0,12,2015,"July",28,9,0,2,2,2,0,"BB","PRT","Direct","Direct",0,0,0,"H","G",2,"No Deposit","NULL","NULL",0,"Transient",146,1,0,"Check-Out","2015-07-11"
"234","Resort Hotel",1,77,2015,"July",28,9,0,3,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"D","D",0,"No Deposit","250","NULL",0,"Transient",97,0,0,"Canceled","2015-06-02"
"235","Resort Hotel",1,24,2015,"July",28,9,0,3,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","242","NULL",0,"Transient",123,0,1,"Canceled","2015-06-16"
"236","Resort Hotel",1,44,2015,"July",28,9,0,3,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",153,0,0,"Canceled","2015-06-16"
"237","Resort Hotel",0,78,2015,"July",28,9,0,3,2,0,1,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",82,0,2,"Check-Out","2015-07-12"
"238","Resort Hotel",1,17,2015,"July",28,9,1,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",105.08,0,0,"Canceled","2015-06-23"
"239","Resort Hotel",1,103,2015,"July",28,9,1,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",65.42,0,0,"Canceled","2015-06-27"
"240","Resort Hotel",0,16,2015,"July",28,9,1,3,1,0,0,"BB","RUS","Direct","Direct",0,0,0,"A","A",0,"No Deposit","250","NULL",0,"Transient",98,0,1,"Check-Out","2015-07-13"
"241","Resort Hotel",0,14,2015,"July",28,9,2,3,2,0,0,"BB","SWE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",75.46,1,1,"Check-Out","2015-07-14"
"242","Resort Hotel",0,77,2015,"July",28,9,2,3,2,0,0,"BB","POL","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","177","NULL",0,"Transient",65.5,0,0,"Check-Out","2015-07-14"
"243","Resort Hotel",0,90,2015,"July",28,9,2,5,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","6","NULL",0,"Transient",90.95,0,0,"Check-Out","2015-07-16"
"244","Resort Hotel",0,90,2015,"July",28,9,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",93.6,0,0,"Check-Out","2015-07-16"
"245","Resort Hotel",0,90,2015,"July",28,9,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"No Deposit","143","NULL",0,"Contract",119.25,0,0,"Check-Out","2015-07-16"
"246","Resort Hotel",0,366,2015,"July",28,9,2,5,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"No Deposit","40","NULL",0,"Contract",134.73,0,0,"Check-Out","2015-07-16"
"247","Resort Hotel",0,249,2015,"July",28,9,2,5,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",112,0,1,"Check-Out","2015-07-16"
"248","Resort Hotel",1,69,2015,"July",28,9,2,6,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",118.13,0,2,"Canceled","2015-05-13"
